<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.03	01:00:00	26.695	26.703	26.641	26.644	696	0	26
2024.05.03	02:00:00	26.649	26.680	26.629	26.669	704	0	18
2024.05.03	03:00:00	26.671	26.679	26.592	26.670	1037	0	17
2024.05.03	04:00:00	26.668	26.756	26.621	26.631	1394	0	18
2024.05.03	05:00:00	26.628	26.639	26.572	26.618	1146	0	17
2024.05.03	06:00:00	26.617	26.639	26.601	26.629	887	0	17
2024.05.03	07:00:00	26.631	26.732	26.623	26.709	876	0	17
2024.05.03	08:00:00	26.714	26.741	26.672	26.685	1054	0	17
2024.05.03	09:00:00	26.684	26.696	26.504	26.508	1990	0	10
2024.05.03	10:00:00	26.511	26.567	26.506	26.538	2179	0	10
2024.05.03	11:00:00	26.539	26.597	26.493	26.529	2265	0	9
2024.05.03	12:00:00	26.532	26.581	26.485	26.556	1779	0	9
2024.05.03	13:00:00	26.557	26.563	26.480	26.514	1852	0	9
2024.05.03	14:00:00	26.512	26.519	26.409	26.459	1993	0	9
2024.05.03	15:00:00	26.458	26.877	26.339	26.605	5820	0	7
2024.05.03	16:00:00	26.603	26.644	26.116	26.329	7510	0	19
2024.05.03	17:00:00	26.518	26.547	26.122	26.282	7992	0	19
2024.05.03	18:00:00	26.283	26.388	26.257	26.311	4715	0	19
2024.05.03	19:00:00	26.313	26.479	26.301	26.457	3071	0	10
2024.05.03	20:00:00	26.458	26.489	26.413	26.474	2428	0	10
2024.05.03	21:00:00	26.475	26.482	26.391	26.426	1710	0	9
2024.05.03	22:00:00	26.424	26.496	26.390	26.491	1575	0	9
2024.05.03	23:00:00	26.481	26.565	26.477	26.543	1105	0	10
2024.05.06	01:00:00	26.548	26.620	26.542	26.587	658	0	21
2024.05.06	02:00:00	26.595	26.625	26.443	26.449	1250	0	18
2024.05.06	03:00:00	26.447	26.557	26.417	26.514	1497	0	24
2024.05.06	04:00:00	26.514	26.948	26.514	26.932	3633	0	28
2024.05.06	05:00:00	26.935	26.987	26.882	26.908	1969	0	22
2024.05.06	06:00:00	26.910	26.941	26.861	26.882	1420	0	21
2024.05.06	07:00:00	26.882	26.896	26.825	26.865	908	0	22
2024.05.06	08:00:00	26.858	26.979	26.858	26.956	2002	0	19
2024.05.06	09:00:00	26.959	27.044	26.923	27.016	3185	0	10
2024.05.06	10:00:00	27.014	27.155	27.011	27.125	2599	0	11
2024.05.06	11:00:00	27.119	27.128	27.071	27.094	2284	0	11
2024.05.06	12:00:00	27.092	27.168	27.073	27.163	1958	0	11
2024.05.06	13:00:00	27.164	27.191	27.122	27.128	1618	0	12
2024.05.06	14:00:00	27.126	27.170	27.058	27.085	1903	0	10
2024.05.06	15:00:00	27.084	27.339	26.998	27.219	3838	0	11
2024.05.06	16:00:00	27.217	27.416	27.185	27.316	5305	0	19
2024.05.06	17:00:00	27.318	27.382	27.181	27.194	4260	0	19
2024.05.06	18:00:00	27.193	27.364	27.168	27.355	2490	0	10
2024.05.06	19:00:00	27.355	27.398	27.253	27.385	2952	0	10
2024.05.06	20:00:00	27.381	27.411	27.323	27.396	2270	0	11
2024.05.06	21:00:00	27.397	27.452	27.376	27.448	1535	0	11
2024.05.06	22:00:00	27.448	27.476	27.408	27.426	1575	0	9
2024.05.06	23:00:00	27.418	27.460	27.409	27.421	992	0	11
2024.05.07	01:00:00	27.424	27.452	27.420	27.435	541	0	20
2024.05.07	02:00:00	27.440	27.447	27.385	27.441	754	0	22
2024.05.07	03:00:00	27.441	27.491	27.377	27.441	1213	0	20
2024.05.07	04:00:00	27.439	27.499	27.275	27.308	2592	0	23
2024.05.07	05:00:00	27.306	27.341	27.248	27.305	1654	0	22
2024.05.07	06:00:00	27.306	27.386	27.299	27.384	1411	0	22
2024.05.07	07:00:00	27.384	27.392	27.268	27.305	1233	0	22
2024.05.07	08:00:00	27.311	27.364	27.220	27.273	1959	0	18
2024.05.07	09:00:00	27.274	27.274	27.206	27.236	2786	0	10
2024.05.07	10:00:00	27.237	27.263	27.165	27.213	2446	0	8
2024.05.07	11:00:00	27.211	27.253	27.149	27.249	2553	0	9
2024.05.07	12:00:00	27.248	27.270	27.184	27.208	1819	0	8
2024.05.07	13:00:00	27.209	27.277	27.179	27.262	1746	0	10
2024.05.07	14:00:00	27.262	27.314	27.238	27.299	1898	0	10
2024.05.07	15:00:00	27.298	27.386	27.191	27.377	3229	0	11
2024.05.07	16:00:00	27.378	27.513	27.345	27.400	4710	0	9
2024.05.07	17:00:00	27.401	27.445	27.228	27.243	3788	0	8
2024.05.07	18:00:00	27.245	27.364	27.239	27.285	3135	0	9
2024.05.07	19:00:00	27.285	27.325	27.268	27.288	2044	0	8
2024.05.07	20:00:00	27.287	27.338	27.261	27.269	2386	0	6
2024.05.07	21:00:00	27.265	27.289	27.218	27.246	2169	0	7
2024.05.07	22:00:00	27.249	27.278	27.208	27.267	1441	0	7
2024.05.07	23:00:00	27.253	27.271	27.215	27.223	812	0	9
2024.05.08	01:00:00	27.206	27.246	27.201	27.206	567	0	20
2024.05.08	02:00:00	27.211	27.251	27.189	27.235	552	0	21
2024.05.08	03:00:00	27.237	27.267	27.221	27.238	980	0	20
2024.05.08	04:00:00	27.238	27.258	27.079	27.083	2094	0	20
2024.05.08	05:00:00	27.081	27.374	27.070	27.337	1894	0	20
2024.05.08	06:00:00	27.335	27.351	27.288	27.333	1327	0	19
2024.05.08	07:00:00	27.335	27.390	27.331	27.375	942	0	18
2024.05.08	08:00:00	27.375	27.426	27.335	27.353	1539	0	17
2024.05.08	09:00:00	27.351	27.379	27.274	27.316	2299	0	8
2024.05.08	10:00:00	27.317	27.321	27.092	27.092	2251	0	11
2024.05.08	11:00:00	27.085	27.133	27.000	27.111	2908	0	9
2024.05.08	12:00:00	27.110	27.171	27.096	27.160	1929	0	7
2024.05.08	13:00:00	27.161	27.251	27.150	27.226	1823	0	9
2024.05.08	14:00:00	27.230	27.282	27.192	27.254	2268	0	9
2024.05.08	15:00:00	27.257	27.380	27.250	27.310	3186	0	12
2024.05.08	16:00:00	27.311	27.366	27.155	27.172	4966	0	19
2024.05.08	17:00:00	27.174	27.472	27.160	27.420	3858	0	19
2024.05.08	18:00:00	27.420	27.468	27.347	27.456	2981	0	10
2024.05.08	19:00:00	27.456	27.467	27.396	27.406	2009	0	7
2024.05.08	20:00:00	27.407	27.422	27.341	27.347	1758	0	11
2024.05.08	21:00:00	27.349	27.375	27.311	27.362	1401	0	9
2024.05.08	22:00:00	27.362	27.364	27.293	27.300	1434	0	9
2024.05.08	23:00:00	27.286	27.328	27.279	27.324	645	0	15
2024.05.09	01:00:00	27.320	27.357	27.318	27.344	633	0	26
2024.05.09	02:00:00	27.349	27.351	27.289	27.304	628	0	22
2024.05.09	03:00:00	27.306	27.361	27.273	27.330	850	0	22
2024.05.09	04:00:00	27.330	27.445	27.304	27.359	1763	0	25
2024.05.09	05:00:00	27.359	27.438	27.325	27.422	1252	0	23
2024.05.09	06:00:00	27.424	27.497	27.417	27.465	1091	0	18
2024.05.09	07:00:00	27.463	27.525	27.460	27.521	946	0	18
2024.05.09	08:00:00	27.523	27.703	27.519	27.637	2301	0	19
2024.05.09	09:00:00	27.636	27.702	27.587	27.612	2485	0	12
2024.05.09	10:00:00	27.613	27.668	27.519	27.557	2064	0	11
2024.05.09	11:00:00	27.556	27.678	27.546	27.627	1906	0	11
2024.05.09	12:00:00	27.626	27.650	27.575	27.577	1367	0	8
2024.05.09	13:00:00	27.576	27.666	27.568	27.629	1434	0	10
2024.05.09	14:00:00	27.630	27.719	27.618	27.702	1854	0	7
2024.05.09	15:00:00	27.708	27.926	27.676	27.909	3466	0	8
2024.05.09	16:00:00	27.913	27.928	27.598	27.918	6117	0	19
2024.05.09	17:00:00	27.919	28.191	27.907	28.111	5515	0	9
2024.05.09	18:00:00	28.113	28.190	28.051	28.101	3244	0	8
2024.05.09	19:00:00	28.100	28.174	28.083	28.093	1940	0	7
2024.05.09	20:00:00	28.094	28.169	28.079	28.164	1833	0	8
2024.05.09	21:00:00	28.165	28.214	28.136	28.207	1428	0	10
2024.05.09	22:00:00	28.206	28.297	28.172	28.294	1806	0	9
2024.05.09	23:00:00	28.283	28.333	28.262	28.320	1152	0	12
2024.05.10	01:00:00	28.319	28.365	28.282	28.331	518	0	25
2024.05.10	02:00:00	28.331	28.381	28.309	28.329	654	0	22
2024.05.10	03:00:00	28.331	28.347	28.274	28.298	1155	0	21
2024.05.10	04:00:00	28.302	28.468	28.252	28.378	3453	0	29
2024.05.10	05:00:00	28.375	28.402	28.212	28.275	2189	0	20
2024.05.10	06:00:00	28.280	28.361	28.271	28.354	1514	0	21
2024.05.10	07:00:00	28.355	28.412	28.307	28.385	1019	0	21
2024.05.10	08:00:00	28.386	28.475	28.381	28.460	2093	0	19
2024.05.10	09:00:00	28.457	28.628	28.438	28.626	3712	0	12
2024.05.10	10:00:00	28.625	28.654	28.556	28.617	2534	0	14
2024.05.10	11:00:00	28.617	28.680	28.581	28.666	2393	0	10
2024.05.10	12:00:00	28.667	28.756	28.604	28.646	2274	0	9
2024.05.10	13:00:00	28.648	28.744	28.642	28.655	2338	0	11
2024.05.10	14:00:00	28.656	28.665	28.552	28.561	2305	0	9
2024.05.10	15:00:00	28.563	28.639	28.367	28.367	4419	0	13
2024.05.10	16:00:00	28.368	28.469	28.271	28.410	5787	0	19
2024.05.10	17:00:00	28.403	28.498	28.034	28.130	6019	0	19
2024.05.10	18:00:00	28.123	28.250	28.037	28.236	3996	0	19
2024.05.10	19:00:00	28.235	28.298	28.182	28.259	2762	0	11
2024.05.10	20:00:00	28.260	28.312	28.224	28.290	2361	0	12
2024.05.10	21:00:00	28.291	28.306	28.210	28.235	1463	0	9
2024.05.10	22:00:00	28.233	28.254	28.184	28.199	1625	0	9
2024.05.10	23:00:00	28.189	28.202	28.130	28.158	707	0	15
2024.05.13	01:00:00	28.169	28.190	28.097	28.111	667	0	27
2024.05.13	02:00:00	28.116	28.202	28.116	28.162	668	0	21
2024.05.13	03:00:00	28.160	28.222	28.160	28.217	1073	0	20
2024.05.13	04:00:00	28.216	28.218	27.952	28.118	2707	0	20
2024.05.13	05:00:00	28.117	28.164	28.079	28.150	1768	0	21
2024.05.13	06:00:00	28.151	28.161	28.060	28.097	1389	0	23
2024.05.13	07:00:00	28.092	28.097	28.005	28.014	914	0	23
2024.05.13	08:00:00	28.014	28.071	27.970	28.048	1836	0	19
2024.05.13	09:00:00	28.049	28.100	28.016	28.086	2777	0	11
2024.05.13	10:00:00	28.086	28.159	28.058	28.128	2360	0	11
2024.05.13	11:00:00	28.127	28.167	28.041	28.096	2383	0	11
2024.05.13	12:00:00	28.097	28.166	28.092	28.128	2157	0	10
2024.05.13	13:00:00	28.128	28.167	28.063	28.136	1697	0	11
2024.05.13	14:00:00	28.136	28.233	28.104	28.204	2574	0	11
2024.05.13	15:00:00	28.204	28.377	28.195	28.336	3907	0	10
2024.05.13	16:00:00	28.335	28.358	28.187	28.307	4886	0	19
2024.05.13	17:00:00	28.307	28.360	28.188	28.352	4567	0	10
2024.05.13	18:00:00	28.354	28.354	28.058	28.184	4209	0	10
2024.05.13	19:00:00	28.183	28.268	28.183	28.223	2654	0	7
2024.05.13	20:00:00	28.223	28.248	28.194	28.220	1961	0	7
2024.05.13	21:00:00	28.221	28.255	28.211	28.222	1429	0	7
2024.05.13	22:00:00	28.220	28.257	28.200	28.232	1295	0	7
2024.05.13	23:00:00	28.225	28.239	28.177	28.195	759	0	12
2024.05.14	01:00:00	28.200	28.266	28.200	28.246	390	0	22
2024.05.14	02:00:00	28.251	28.289	28.244	28.266	479	0	21
2024.05.14	03:00:00	28.265	28.334	28.251	28.274	1036	0	18
2024.05.14	04:00:00	28.274	28.340	28.198	28.288	1890	0	20
2024.05.14	05:00:00	28.289	28.358	28.265	28.284	1502	0	20
2024.05.14	06:00:00	28.287	28.411	28.273	28.401	1189	0	20
2024.05.14	07:00:00	28.400	28.464	28.400	28.439	917	0	20
2024.05.14	08:00:00	28.438	28.486	28.403	28.415	1820	0	19
2024.05.14	09:00:00	28.416	28.453	28.239	28.303	2986	0	14
2024.05.14	10:00:00	28.304	28.363	28.282	28.344	2046	0	12
2024.05.14	11:00:00	28.345	28.397	28.290	28.388	2270	0	10
2024.05.14	12:00:00	28.387	28.486	28.387	28.404	2695	0	10
2024.05.14	13:00:00	28.405	28.454	28.373	28.415	2251	0	9
2024.05.14	14:00:00	28.414	28.427	28.332	28.349	2163	0	15
2024.05.14	15:00:00	28.350	28.531	28.076	28.525	5247	0	19
2024.05.14	16:00:00	28.529	28.672	28.359	28.670	5762	0	19
2024.05.14	17:00:00	28.666	28.738	28.281	28.453	5971	0	19
2024.05.14	18:00:00	28.454	28.574	28.361	28.378	4011	0	19
2024.05.14	19:00:00	28.378	28.491	28.320	28.470	3718	0	11
2024.05.14	20:00:00	28.469	28.519	28.433	28.503	1926	0	11
2024.05.14	21:00:00	28.503	28.577	28.501	28.560	1380	0	8
2024.05.14	22:00:00	28.559	28.621	28.534	28.596	1623	0	9
2024.05.14	23:00:00	28.584	28.612	28.550	28.598	603	0	15
2024.05.15	01:00:00	28.585	28.610	28.562	28.599	453	0	17
2024.05.15	02:00:00	28.604	28.619	28.565	28.598	513	0	18
2024.05.15	03:00:00	28.597	28.628	28.535	28.548	963	0	22
2024.05.15	04:00:00	28.548	28.558	28.421	28.500	2062	0	22
2024.05.15	05:00:00	28.500	28.571	28.491	28.556	1336	0	22
2024.05.15	06:00:00	28.555	28.605	28.532	28.576	1078	0	22
2024.05.15	07:00:00	28.577	28.583	28.498	28.515	1008	0	22
2024.05.15	08:00:00	28.516	28.607	28.502	28.604	1383	0	19
2024.05.15	09:00:00	28.602	28.627	28.520	28.625	2362	0	6
2024.05.15	10:00:00	28.624	28.683	28.617	28.646	3229	0	11
2024.05.15	11:00:00	28.645	28.904	28.645	28.901	2940	0	12
2024.05.15	12:00:00	28.902	28.920	28.814	28.827	2292	0	10
2024.05.15	13:00:00	28.828	28.903	28.781	28.806	2020	0	10
2024.05.15	14:00:00	28.808	28.852	28.744	28.767	2284	0	10
2024.05.15	15:00:00	28.768	29.185	28.680	29.082	5916	0	19
2024.05.15	16:00:00	29.082	29.163	28.510	28.677	7053	0	19
2024.05.15	17:00:00	28.673	29.093	28.523	29.093	5101	0	19
2024.05.15	18:00:00	29.092	29.425	29.087	29.285	4854	0	19
2024.05.15	19:00:00	29.282	29.473	29.273	29.371	3387	0	12
2024.05.15	20:00:00	29.376	29.591	29.367	29.577	2821	0	10
2024.05.15	21:00:00	29.579	29.684	29.543	29.631	2494	0	7
2024.05.15	22:00:00	29.628	29.728	29.602	29.674	1933	0	9
2024.05.15	23:00:00	29.664	29.693	29.644	29.676	853	0	14
2024.05.16	01:00:00	29.688	29.776	29.679	29.731	947	0	21
2024.05.16	02:00:00	29.736	29.799	29.700	29.719	1132	0	20
2024.05.16	03:00:00	29.715	29.771	29.653	29.704	1607	0	19
2024.05.16	04:00:00	29.704	29.833	29.603	29.642	3544	0	29
2024.05.16	05:00:00	29.644	29.644	29.455	29.504	2590	0	23
2024.05.16	06:00:00	29.507	29.609	29.498	29.530	1668	0	20
2024.05.16	07:00:00	29.529	29.624	29.513	29.603	1108	0	20
2024.05.16	08:00:00	29.608	29.646	29.508	29.511	1741	0	19
2024.05.16	09:00:00	29.511	29.531	29.429	29.447	2939	0	19
2024.05.16	10:00:00	29.450	29.650	29.411	29.633	2700	0	11
2024.05.16	11:00:00	29.629	29.722	29.481	29.492	2715	0	11
2024.05.16	12:00:00	29.492	29.600	29.473	29.561	2243	0	10
2024.05.16	13:00:00	29.560	29.706	29.475	29.695	1980	0	10
2024.05.16	14:00:00	29.695	29.713	29.582	29.656	2451	0	10
2024.05.16	15:00:00	29.656	29.696	29.409	29.493	4757	0	10
2024.05.16	16:00:00	29.492	29.547	29.320	29.489	6079	0	19
2024.05.16	17:00:00	29.490	29.570	29.346	29.429	4069	0	13
2024.05.16	18:00:00	29.431	29.718	29.427	29.691	3233	0	11
2024.05.16	19:00:00	29.691	29.712	29.609	29.666	2527	0	10
2024.05.16	20:00:00	29.667	29.680	29.599	29.663	1651	0	10
2024.05.16	21:00:00	29.664	29.672	29.601	29.647	1281	0	10
2024.05.16	22:00:00	29.646	29.672	29.583	29.595	1334	0	10
2024.05.16	23:00:00	29.586	29.606	29.525	29.554	743	0	16
2024.05.17	01:00:00	29.590	29.716	29.584	29.670	596	0	21
2024.05.17	02:00:00	29.669	29.727	29.648	29.657	731	0	21
2024.05.17	03:00:00	29.660	29.701	29.622	29.627	1021	0	20
2024.05.17	04:00:00	29.629	29.642	29.478	29.576	2519	0	20
2024.05.17	05:00:00	29.578	29.608	29.444	29.472	1898	0	21
2024.05.17	06:00:00	29.474	29.526	29.456	29.506	1198	0	20
2024.05.17	07:00:00	29.508	29.585	29.461	29.574	743	0	20
2024.05.17	08:00:00	29.572	29.671	29.564	29.644	1846	0	19
2024.05.17	09:00:00	29.643	29.727	29.631	29.727	2730	0	10
2024.05.17	10:00:00	29.726	29.795	29.668	29.716	2514	0	10
2024.05.17	11:00:00	29.718	29.738	29.613	29.662	2114	0	10
2024.05.17	12:00:00	29.660	29.724	29.629	29.689	1483	0	10
2024.05.17	13:00:00	29.688	29.710	29.639	29.695	1721	0	10
2024.05.17	14:00:00	29.693	29.782	29.654	29.775	1977	0	10
2024.05.17	15:00:00	29.776	30.295	29.706	30.268	3949	0	10
2024.05.17	16:00:00	30.267	30.542	30.149	30.451	7681	0	19
2024.05.17	17:00:00	30.454	30.751	30.345	30.673	6414	0	19
2024.05.17	18:00:00	30.673	30.802	30.528	30.617	5602	0	15
2024.05.17	19:00:00	30.618	30.864	30.618	30.846	3757	0	10
2024.05.17	20:00:00	30.846	31.072	30.790	31.070	3662	0	10
2024.05.17	21:00:00	31.073	31.436	31.070	31.407	3486	0	11
2024.05.17	22:00:00	31.404	31.548	31.261	31.504	3246	0	10
2024.05.17	23:00:00	31.491	31.580	31.362	31.406	2215	0	14
2024.05.20	01:00:00	31.590	31.590	31.264	31.342	1743	0	25
2024.05.20	02:00:00	31.347	31.474	31.343	31.417	1731	0	22
2024.05.20	03:00:00	31.419	31.629	31.318	31.613	2194	0	21
2024.05.20	04:00:00	31.615	32.108	31.615	32.086	4219	0	22
2024.05.20	05:00:00	32.088	32.499	32.078	32.269	2969	0	29
2024.05.20	06:00:00	32.269	32.379	32.139	32.316	1937	0	22
2024.05.20	07:00:00	32.316	32.384	32.131	32.261	1553	0	21
2024.05.20	08:00:00	32.261	32.323	32.107	32.161	2897	0	19
2024.05.20	09:00:00	32.163	32.165	31.611	31.730	4485	0	19
2024.05.20	10:00:00	31.728	31.952	31.671	31.949	3569	0	10
2024.05.20	11:00:00	31.947	32.040	31.822	31.906	2440	0	10
2024.05.20	12:00:00	31.907	32.098	31.882	32.081	3306	0	10
2024.05.20	13:00:00	32.080	32.101	31.716	31.813	2829	0	10
2024.05.20	14:00:00	31.816	31.867	31.371	31.510	4181	0	11
2024.05.20	15:00:00	31.507	31.524	30.938	31.172	6726	0	19
2024.05.20	16:00:00	31.170	31.678	31.086	31.600	7268	0	12
2024.05.20	17:00:00	31.600	31.835	31.387	31.807	5212	0	19
2024.05.20	18:00:00	31.809	32.047	31.730	31.992	4384	0	10
2024.05.20	19:00:00	31.992	32.011	31.831	31.947	3200	0	11
2024.05.20	20:00:00	31.947	32.290	31.909	32.290	3697	0	10
2024.05.20	21:00:00	32.273	32.328	32.060	32.275	3410	0	10
2024.05.20	22:00:00	32.276	32.278	31.709	31.717	3509	0	10
2024.05.20	23:00:00	31.715	31.820	31.450	31.769	1614	0	14
2024.05.21	01:00:00	31.800	31.875	31.711	31.727	820	0	22
2024.05.21	02:00:00	31.736	31.815	31.723	31.754	709	0	20
2024.05.21	03:00:00	31.754	32.005	31.727	31.995	1507	0	20
2024.05.21	04:00:00	31.993	32.489	31.198	31.467	5030	0	25
2024.05.21	05:00:00	31.467	31.649	31.059	31.255	3300	0	22
2024.05.21	06:00:00	31.257	31.429	31.200	31.393	1974	0	20
2024.05.21	07:00:00	31.383	31.426	31.216	31.367	1236	0	20
2024.05.21	08:00:00	31.367	31.608	31.348	31.557	2169	0	19
2024.05.21	09:00:00	31.559	31.607	31.319	31.409	3163	0	10
2024.05.21	10:00:00	31.407	31.733	31.372	31.649	3678	0	11
2024.05.21	11:00:00	31.650	31.723	31.545	31.675	3152	0	10
2024.05.21	12:00:00	31.674	31.674	31.443	31.533	2649	0	10
2024.05.21	13:00:00	31.534	31.715	31.524	31.659	2664	0	10
2024.05.21	14:00:00	31.658	31.825	31.546	31.823	2769	0	10
2024.05.21	15:00:00	31.822	31.861	31.642	31.716	4686	0	19
2024.05.21	16:00:00	31.715	32.149	31.468	32.121	6658	0	19
2024.05.21	17:00:00	32.121	32.273	31.983	32.078	5757	0	19
2024.05.21	18:00:00	32.083	32.226	31.547	31.731	6245	0	19
2024.05.21	19:00:00	31.731	31.869	31.532	31.837	4615	0	13
2024.05.21	20:00:00	31.837	31.927	31.696	31.883	3443	0	10
2024.05.21	21:00:00	31.883	31.940	31.803	31.927	2368	0	10
2024.05.21	22:00:00	31.928	32.053	31.927	32.031	1554	0	10
2024.05.21	23:00:00	32.021	32.037	31.969	31.972	592	0	13
2024.05.22	01:00:00	32.035	32.056	31.965	32.038	657	0	24
2024.05.22	02:00:00	32.043	32.054	32.012	32.017	529	0	20
2024.05.22	03:00:00	32.017	32.053	31.922	31.942	976	0	20
2024.05.22	04:00:00	31.944	32.125	31.903	32.079	3133	0	21
2024.05.22	05:00:00	32.081	32.186	31.731	31.803	2807	0	20
2024.05.22	06:00:00	31.801	31.902	31.596	31.678	2184	0	20
2024.05.22	07:00:00	31.676	31.720	31.576	31.669	1328	0	20
2024.05.22	08:00:00	31.669	31.811	31.623	31.792	2651	0	19
2024.05.22	09:00:00	31.793	31.899	31.715	31.857	3561	0	11
2024.05.22	10:00:00	31.858	31.870	31.669	31.837	2642	0	10
2024.05.22	11:00:00	31.835	31.871	31.601	31.767	3025	0	10
2024.05.22	12:00:00	31.768	31.769	31.646	31.712	2465	0	10
2024.05.22	13:00:00	31.711	31.906	31.699	31.834	2276	0	10
2024.05.22	14:00:00	31.832	31.873	31.383	31.531	3601	0	11
2024.05.22	15:00:00	31.535	31.795	31.497	31.754	4774	0	19
2024.05.22	16:00:00	31.755	31.807	31.477	31.626	6528	0	19
2024.05.22	17:00:00	31.625	31.625	31.092	31.235	7980	0	19
2024.05.22	18:00:00	31.237	31.435	31.211	31.328	5265	0	19
2024.05.22	19:00:00	31.329	31.390	31.249	31.306	3533	0	20
2024.05.22	20:00:00	31.305	31.338	31.148	31.173	3392	0	11
2024.05.22	21:00:00	31.173	31.265	30.748	30.850	5147	0	20
2024.05.22	22:00:00	30.849	30.901	30.753	30.860	3136	0	13
2024.05.22	23:00:00	30.850	30.917	30.736	30.762	1624	0	16
2024.05.23	01:00:00	30.781	30.882	30.684	30.868	888	0	39
2024.05.23	02:00:00	30.872	30.939	30.859	30.897	1092	0	29
2024.05.23	03:00:00	30.895	30.970	30.709	30.752	1579	0	24
2024.05.23	04:00:00	30.746	30.816	30.232	30.479	4727	0	25
2024.05.23	05:00:00	30.468	30.546	30.249	30.352	2775	0	26
2024.05.23	06:00:00	30.350	30.532	30.327	30.521	1855	0	24
2024.05.23	07:00:00	30.521	30.556	30.465	30.480	1190	0	23
2024.05.23	08:00:00	30.480	30.523	30.208	30.255	3161	0	19
2024.05.23	09:00:00	30.260	30.518	30.153	30.483	4392	0	19
2024.05.23	10:00:00	30.484	30.490	30.246	30.282	4597	0	16
2024.05.23	11:00:00	30.281	30.509	30.247	30.465	3443	0	14
2024.05.23	12:00:00	30.465	30.556	30.424	30.540	2328	0	12
2024.05.23	13:00:00	30.541	30.594	30.467	30.568	2434	0	12
2024.05.23	14:00:00	30.569	30.646	30.479	30.613	2898	0	10
2024.05.23	15:00:00	30.611	30.739	30.479	30.585	3944	0	14
2024.05.23	16:00:00	30.588	30.936	30.449	30.648	7042	0	19
2024.05.23	17:00:00	30.647	30.785	30.174	30.241	7776	0	14
2024.05.23	18:00:00	30.241	30.505	30.192	30.436	5388	0	14
2024.05.23	19:00:00	30.435	30.521	30.303	30.327	3610	0	14
2024.05.23	20:00:00	30.325	30.363	30.084	30.085	4204	0	15
2024.05.23	21:00:00	30.087	30.242	30.087	30.166	3020	0	11
2024.05.23	22:00:00	30.156	30.177	30.058	30.131	2031	0	12
2024.05.23	23:00:00	30.118	30.145	30.069	30.105	1016	0	19
2024.05.24	01:00:00	30.069	30.148	30.056	30.132	708	0	27
2024.05.24	02:00:00	30.137	30.212	30.113	30.145	735	0	24
2024.05.24	03:00:00	30.147	30.185	30.046	30.080	1292	0	24
2024.05.24	04:00:00	30.077	30.392	30.029	30.375	3359	0	24
2024.05.24	05:00:00	30.372	30.406	30.191	30.271	2807	0	24
2024.05.24	06:00:00	30.268	30.314	30.194	30.230	1813	0	22
2024.05.24	07:00:00	30.227	30.376	30.225	30.365	1270	0	22
2024.05.24	08:00:00	30.363	30.566	30.336	30.534	2612	0	19
2024.05.24	09:00:00	30.535	30.535	30.350	30.441	3983	0	14
2024.05.24	10:00:00	30.440	30.503	30.337	30.367	2389	0	12
2024.05.24	11:00:00	30.366	30.536	30.280	30.510	2497	0	12
2024.05.24	12:00:00	30.509	30.595	30.492	30.519	2236	0	10
2024.05.24	13:00:00	30.518	30.593	30.508	30.575	2221	0	10
2024.05.24	14:00:00	30.576	30.603	30.459	30.488	2034	0	11
2024.05.24	15:00:00	30.487	30.546	30.395	30.476	3484	0	11
2024.05.24	16:00:00	30.477	30.618	30.364	30.394	4890	0	14
2024.05.24	17:00:00	30.392	30.517	30.373	30.421	4799	0	14
2024.05.24	18:00:00	30.421	30.504	30.260	30.287	3926	0	14
2024.05.24	19:00:00	30.286	30.356	30.214	30.272	2881	0	10
2024.05.24	20:00:00	30.268	30.333	30.213	30.236	2123	0	10
2024.05.24	21:00:00	30.235	30.394	30.227	30.333	1816	0	10
2024.05.24	22:00:00	30.332	30.350	30.292	30.346	1280	0	10
2024.05.24	23:00:00	30.336	30.364	30.299	30.327	587	0	17
2024.05.27	01:00:00	30.399	30.568	30.365	30.564	1133	0	21
2024.05.27	02:00:00	30.569	30.579	30.477	30.508	942	0	25
2024.05.27	03:00:00	30.506	30.507	30.416	30.456	1094	0	25
2024.05.27	04:00:00	30.452	30.631	30.408	30.580	2391	0	25
2024.05.27	05:00:00	30.580	30.713	30.517	30.703	1712	0	24
2024.05.27	06:00:00	30.706	30.849	30.682	30.811	1792	0	23
2024.05.27	07:00:00	30.811	30.837	30.761	30.791	862	0	22
2024.05.27	08:00:00	30.791	30.909	30.746	30.795	2083	0	19
2024.05.27	09:00:00	30.796	30.866	30.716	30.733	3401	0	14
2024.05.27	10:00:00	30.737	30.802	30.715	30.769	1606	0	14
2024.05.27	11:00:00	30.770	30.848	30.767	30.808	1725	0	14
2024.05.27	12:00:00	30.809	30.826	30.775	30.804	1321	0	14
2024.05.27	13:00:00	30.805	30.875	30.794	30.868	1240	0	14
2024.05.27	14:00:00	30.868	30.890	30.827	30.851	1206	0	13
2024.05.27	15:00:00	30.848	30.946	30.823	30.887	2405	0	14
2024.05.27	16:00:00	30.889	31.526	30.889	31.500	5637	0	14
2024.05.27	17:00:00	31.500	31.569	31.412	31.532	3881	0	14
2024.05.27	18:00:00	31.532	31.809	31.477	31.670	4200	0	14
2024.05.27	19:00:00	31.670	31.848	31.652	31.819	2948	0	14
2024.05.27	20:00:00	31.819	31.839	31.698	31.753	1623	0	15
